Date,WindPower,Wind speed | (m/s),Wind direction | (deg),Pressure | (atm),Air temperature | ('C)
2020/5/8 20:00,564.62,6.891,118,0.991099,23.663
2020/5/8 21:00,420.79,6.258,134,0.990606,21.863
2020/5/8 22:00,30.7571,3.411,110,0.990706,21.263
2020/5/8 23:00,0,2.64,76,0.992089,21.063
2020/5/9 0:00,62.9412,3.806,125,0.9912,20.963
2020/5/9 1:00,170.371,4.775,135,0.990015,20.863
2020/5/9 2:00,646.428,7.177,115,0.990214,19.963
2020/5/9 3:00,305.306,5.635,121,0.990707,19.463
2020/5/9 4:00,189.242,4.933,126,0.987745,20.463
2020/5/9 5:00,147.962,4.597,135,0.986659,21.363
2020/5/9 6:00,469.531,6.485,153,0.987743,23.313
2020/5/9 7:00,1025,8.383,157,0.988926,25.263
2020/5/9 8:00,1539.25,9.59,163,0.989419,25.563
2020/5/9 9:00,1836.7,10.193,158,0.989913,26.063
2020/5/9 10:00,1452.39,9.422,126,0.989222,25.963
2020/5/9 11:00,1642.43,9.787,132,0.989618,24.663
2020/5/9 12:00,1944.1,10.43,132,0.989123,25.263
2020/5/9 13:00,2459.24,11.695,121,0.990308,24.663
2020/5/9 14:00,2817.46,13.04,124,0.987841,24.363
2020/5/9 15:00,2912.41,13.702,133,0.98794,24.263
2020/5/9 16:00,2955.01,14.068,139,0.986162,24.563
2020/5/9 17:00,2953.98,14.068,140,0.984682,24.663
2020/5/9 18:00,2747.82,12.743,135,0.985274,24.813
2020/5/9 19:00,2357.84,11.428,139,0.985866,24.963
2020/5/9 20:00,2469.25,11.735,139,0.985078,23.963
2020/5/9 21:00,2320.39,11.3,143,0.988236,24.063
2020/5/9 22:00,2895.41,13.554,162,0.989025,24.163
2020/5/9 23:00,2445.98,11.676,155,0.984879,24.463
2020/5/10 0:00,1739.89,9.995,158,0.985274,24.763
2020/5/10 1:00,2369.52,11.458,155,0.986064,24.863
2020/5/10 2:00,2368.3,11.458,157,0.985965,25.063
2020/5/10 3:00,1621.94,9.768,166,0.985965,25.563
2020/5/10 4:00,2139.63,10.895,168,0.984484,25.663
2020/5/10 5:00,2526.96,11.933,172,0.98172,25.463
2020/5/10 6:00,2405.88,11.587,159,0.981028,25.463
2020/5/10 7:00,2286.1,11.25,170,0.980338,25.463
2020/5/10 8:00,2259.04,11.171,164,0.985174,26.263
2020/5/10 9:00,1772.5,10.094,177,0.98547,27.663
2020/5/10 10:00,1257.21,9.046,174,0.984678,29.363
2020/5/10 11:00,1290.37,9.125,155,0.982212,27.763
2020/5/10 12:00,2318.81,11.359,141,0.983199,27.563
2020/5/10 13:00,2875.45,13.455,138,0.983002,26.963
2020/5/10 14:00,3004.01,15.333,139,0.981324,25.563
2020/5/10 15:00,2996.74,15.037,135,0.982411,25.663
2020/5/10 16:00,2998.58,15.106,143,0.980041,25.663
2020/5/10 17:00,2860.97,13.346,153,0.97935,26.663
2020/5/10 18:00,2785.37,12.941,141,0.981423,25.613
2020/5/10 19:00,2701.21,12.536,152,0.983399,24.563
2020/5/10 20:00,1672.22,9.866,158,0.98409,24.763
2020/5/10 21:00,1461.05,9.441,159,0.985077,24.763
2020/5/10 22:00,1218.43,8.888,155,0.987052,24.463
2020/5/10 23:00,1203.17,8.848,164,0.986952,24.663
2020/5/11 0:00,1264.65,9.026,164,0.984188,25.263
2020/5/11 1:00,1046.53,8.453,158,0.984878,25.463
2020/5/11 2:00,1927.62,10.41,159,0.985076,25.563
2020/5/11 3:00,1932.03,10.42,170,0.984385,25.563
2020/5/11 4:00,1502.86,9.54,175,0.982904,25.563
2020/5/11 5:00,962.766,8.245,180,0.981522,25.763
2020/5/11 6:00,591.721,7.039,159,0.983201,25.213
2020/5/11 7:00,333.091,5.843,143,0.984781,24.663
2020/5/11 8:00,531.982,6.772,153,0.98636,25.163
2020/5/11 9:00,557.273,6.891,148,0.985372,26.063
2020/5/11 10:00,1103.96,8.601,98,0.985175,25.263
2020/5/11 11:00,949.396,8.186,142,0.989123,25.463
2020/5/11 12:00,1296.84,9.125,167,0.983792,26.563
2020/5/11 13:00,241.859,5.329,159,0.982014,27.663
2020/5/11 14:00,1167.17,8.789,110,0.982706,26.763
2020/5/11 15:00,1800.68,10.123,97,0.983596,24.663
2020/5/11 16:00,1066.56,8.492,93,0.9833,23.563
2020/5/11 17:00,328.997,5.823,115,0.98172,24.363
2020/5/11 18:00,728.304,7.504,125,0.982608,25.413
2020/5/11 19:00,1321.16,9.184,127,0.983496,26.463
2020/5/11 20:00,1256.64,9.016,122,0.984187,26.363
2020/5/11 21:00,1535.17,9.609,152,0.983595,26.263
2020/5/11 22:00,2142.3,10.904,159,0.985668,26.263
2020/5/11 23:00,1986,10.549,172,0.985076,26.263
2020/5/12 0:00,1706.06,9.955,180,0.983298,26.463
2020/5/12 1:00,1345.83,9.234,196,0.984779,26.763
2020/5/12 2:00,553.247,6.871,255,0.985471,25.763
2020/5/12 3:00,1885.53,10.232,348,0.98824,19.363
2020/5/12 4:00,1335.8,9.135,7,0.987449,20.063
2020/5/12 5:00,258.161,5.378,42,0.985376,20.863
2020/5/12 6:00,326.408,5.783,107,0.986362,21.963
2020/5/12 7:00,401.226,6.189,36,0.98725,23.063
2020/5/12 8:00,434.074,6.317,36,0.987448,21.163
2020/5/12 9:00,644.406,7.187,89,0.988139,21.563
2020/5/12 10:00,1143.13,8.65,51,0.989226,20.963
2020/5/12 11:00,1795.88,10.034,21,0.990905,19.863
2020/5/12 12:00,2697.56,12.457,50,0.985869,20.863
2020/5/12 13:00,932.406,8.117,22,0.987053,22.163
2020/5/12 14:00,176.797,4.844,42,0.987743,23.063
2020/5/12 15:00,122.098,4.389,74,0.987645,22.963
2020/5/12 16:00,213.196,5.121,78,0.987053,22.463
2020/5/12 17:00,108.139,4.271,81,0.985868,22.063
2020/5/12 18:00,154.753,4.656,73,0.98735,22.063
2020/5/12 19:00,202.71,5.052,60,0.98883,22.063
2020/5/12 20:00,236.135,5.25,77,0.98883,21.963
2020/5/12 21:00,62.2552,3.806,91,0.988633,22.063
2020/5/12 22:00,176.649,4.834,112,0.990113,22.163
2020/5/12 23:00,112.336,4.3,101,0.990606,22.363
2020/5/13 0:00,28.6059,3.391,115,0.988633,22.363
2020/5/13 1:00,71.7438,3.925,96,0.988039,22.363
2020/5/13 2:00,192.729,4.973,90,0.987842,22.463
2020/5/13 3:00,26.197,3.361,80,0.989126,22.463
2020/5/13 4:00,78.1429,4.004,54,0.988039,22.363
2020/5/13 5:00,150.142,4.617,51,0.988039,22.363
2020/5/13 6:00,30.9351,3.421,49,0.989125,22.813
2020/5/13 7:00,0,2.224,42,0.990112,23.263
2020/5/13 8:00,16.5608,3.243,27,0.991099,23.263
2020/5/13 9:00,87.7637,4.103,34,0.990704,23.863
2020/5/13 10:00,154.901,4.666,52,0.990111,24.563
2020/5/13 11:00,482.495,6.545,63,0.990506,24.563
2020/5/13 12:00,834.693,7.82,63,0.989914,24.363
2020/5/13 13:00,964.217,8.206,70,0.991296,24.063
2020/5/13 14:00,1146.92,8.69,70,0.988631,23.863
2020/5/13 15:00,863.073,7.909,80,0.988927,23.863
2020/5/13 16:00,1146.92,8.69,87,0.988039,23.663
2020/5/13 17:00,1165.63,8.739,98,0.988138,23.563
2020/5/13 18:00,916.738,8.077,104,0.989125,23.513
2020/5/13 19:00,711.595,7.415,117,0.990112,23.463
2020/5/13 20:00,963.998,8.206,112,0.989421,23.563
2020/5/13 21:00,596.37,7.029,119,0.990408,23.563
2020/5/13 22:00,355.955,5.961,127,0.989322,23.563
2020/5/13 23:00,796.256,7.682,134,0.992679,23.663
2020/5/14 0:00,860.535,7.899,140,0.989322,23.863
2020/5/14 1:00,938.123,8.146,141,0.98794,23.963
2020/5/14 2:00,1077.83,8.512,140,0.988729,24.163
2020/5/14 3:00,1236.23,8.927,151,0.988532,24.263
2020/5/14 4:00,1268.59,9.016,158,0.987545,24.263
2020/5/14 5:00,682.291,7.336,166,0.986657,24.263
2020/5/14 6:00,478.476,6.535,170,0.986261,24.413
2020/5/14 7:00,313.298,5.724,157,0.985768,24.563
2020/5/14 8:00,280.336,5.526,136,0.989321,24.963
2020/5/14 9:00,495.787,6.604,117,0.991098,25.063
2020/5/14 10:00,903.166,8.047,115,0.988927,24.963
2020/5/14 11:00,1303.46,9.105,108,0.989321,24.563
2020/5/14 12:00,1932.68,10.4,117,0.987644,24.463
2020/5/14 13:00,2704.51,12.526,117,0.988631,24.363
2020/5/14 14:00,2716.58,12.585,121,0.987249,24.263
2020/5/14 15:00,2415.42,11.577,121,0.988137,24.363
2020/5/14 16:00,2295.13,11.241,129,0.986162,24.463
2020/5/14 17:00,2148.8,10.895,128,0.985965,24.363
2020/5/14 18:00,2281.1,11.201,134,0.985866,24.563
2020/5/14 19:00,2383.41,11.498,140,0.985768,24.763
2020/5/14 20:00,1437.46,9.382,143,0.988828,24.763
2020/5/14 21:00,1104.71,8.581,153,0.991098,24.763
2020/5/14 22:00,661.927,7.266,169,0.990802,24.963
2020/5/14 23:00,1293.31,9.085,164,0.988828,25.063
2020/5/15 0:00,1964.71,10.479,154,0.987149,24.863
2020/5/15 1:00,2164.15,10.924,161,0.988729,24.763
2020/5/15 2:00,1893.53,10.311,170,0.989223,24.763
2020/5/15 3:00,1797.23,10.104,176,0.988136,24.963
2020/5/15 4:00,1121.78,8.64,181,0.98784,25.263
2020/5/15 5:00,750.375,7.563,172,0.987544,25.463
2020/5/15 6:00,1120.71,8.64,173,0.987051,25.213
2020/5/15 7:00,1595.04,9.708,170,0.986458,24.963
2020/5/15 8:00,1907.81,10.351,165,0.989518,25.663
2020/5/15 9:00,1900.7,10.341,149,0.989419,26.163
2020/5/15 10:00,2295.13,11.25,133,0.987051,25.663
2020/5/15 11:00,2413.87,11.577,132,0.987446,24.663
2020/5/15 12:00,2727.04,12.625,129,0.988631,24.163
2020/5/15 13:00,2567.38,12.012,136,0.987052,24.363
2020/5/15 14:00,2669.26,12.377,138,0.987149,24.663
2020/5/15 15:00,2553.23,11.982,140,0.986162,24.863
2020/5/15 16:00,2456.09,11.705,139,0.986162,24.863
2020/5/15 17:00,2674.35,12.417,142,0.98409,24.963
2020/5/15 18:00,2612.19,12.16,131,0.984978,25.213
2020/5/15 19:00,2522.14,11.903,127,0.985768,25.463
2020/5/15 20:00,2313.12,11.3,132,0.987445,25.463
2020/5/15 21:00,1918.42,10.38,157,0.988531,25.563
2020/5/15 22:00,355.255,5.971,145,0.990604,26.063
2020/5/15 23:00,1174.89,8.779,146,0.990011,26.063
2020/5/16 0:00,839.147,7.82,211,0.990211,22.963
2020/5/16 1:00,0,1.77,251,0.989717,23.063
2020/5/16 2:00,0,1.878,199,0.988434,23.663
2020/5/16 3:00,0,2.887,185,0.988928,23.763
2020/5/16 4:00,163.212,4.735,152,0.988236,23.963
2020/5/16 5:00,385.865,6.129,145,0.98715,23.963
2020/5/16 6:00,851.192,7.879,152,0.988038,24.613
2020/5/16 7:00,1558.79,9.629,155,0.988926,25.263
2020/5/16 8:00,2124.3,10.845,142,0.98863,25.663
2020/5/16 9:00,1948.46,10.45,136,0.988235,25.863
2020/5/16 10:00,2393.5,11.527,139,0.990011,26.063
2020/5/16 11:00,2589.55,12.091,140,0.989123,26.163
2020/5/16 12:00,2657.89,12.348,140,0.988037,26.563
2020/5/16 13:00,2762.48,12.822,136,0.988333,26.463
2020/5/16 14:00,2933.4,13.9,134,0.987544,25.763
2020/5/16 15:00,2905,13.663,138,0.987248,25.463
2020/5/16 16:00,2754.03,12.783,140,0.985569,25.763
2020/5/16 17:00,2430.48,11.646,137,0.985767,25.863
2020/5/16 18:00,2553.23,11.982,126,0.987149,25.163
2020/5/16 19:00,2658.1,12.318,131,0.988532,24.463
2020/5/16 20:00,2542.62,11.933,131,0.989815,24.563
2020/5/16 21:00,2636.23,12.209,128,0.990999,24.463
2020/5/16 22:00,2534.21,11.903,138,0.991987,24.563
2020/5/16 23:00,2338.02,11.349,149,0.99021,24.563
2020/5/17 0:00,1465.3,9.431,146,0.990012,24.563
2020/5/17 1:00,930.777,8.126,134,0.99021,24.463
2020/5/17 2:00,1411.1,9.323,134,0.990605,24.463
2020/5/17 3:00,1597.89,9.688,141,0.992086,24.463
2020/5/17 4:00,1815.68,10.133,147,0.98942,24.663
2020/5/17 5:00,1521.4,9.55,157,0.988631,24.763
2020/5/17 6:00,1345.62,9.204,160,0.988334,25.113
2020/5/17 7:00,1200.53,8.848,159,0.988038,25.463
2020/5/17 8:00,1234.44,8.937,154,0.989617,25.763
2020/5/17 9:00,916.543,8.097,146,0.990209,26.063
2020/5/17 10:00,842.657,7.859,141,0.990505,26.163
2020/5/17 11:00,1501.66,9.52,131,0.989814,25.863
2020/5/17 12:00,2338.11,11.369,123,0.988334,25.463
2020/5/17 13:00,2667.05,12.368,124,0.988235,25.063
2020/5/17 14:00,2669.04,12.377,121,0.987544,24.763
2020/5/17 15:00,2675.67,12.407,125,0.986953,24.463
2020/5/17 16:00,2545.56,11.962,133,0.98636,25.063
2020/5/17 17:00,2509.53,11.873,139,0.984582,25.563
2020/5/17 18:00,2705.22,12.546,133,0.987149,25.113
2020/5/17 19:00,2856.03,13.228,137,0.989815,24.663
2020/5/17 20:00,1943.84,10.42,144,0.98942,24.663
2020/5/17 21:00,920.3,8.097,142,0.990999,24.863
2020/5/17 22:00,971.616,8.235,164,0.991295,25.163
2020/5/17 23:00,584.069,6.99,144,0.989716,25.163
2020/5/18 0:00,342.974,5.892,133,0.990703,25.063
2020/5/18 1:00,285.013,5.546,140,0.991,24.263
2020/5/18 2:00,56.8678,3.737,104,0.991692,22.363
2020/5/18 3:00,275.972,5.467,1,0.994359,21.063
2020/5/18 4:00,290.063,5.536,1,0.993374,18.663
2020/5/18 5:00,663.03,7.217,298,0.994261,19.563
2020/5/18 6:00,121.058,4.36,309,0.992681,20.413
2020/5/18 7:00,0,1.503,59,0.991002,21.263
2020/5/18 8:00,0,1.068,48,0.991692,22.563
2020/5/18 9:00,0,1.364,301,0.995048,24.163
2020/5/18 10:00,0,1.157,349,0.99554,25.663
2020/5/18 11:00,28.6509,3.401,28,0.994355,26.563
2020/5/18 12:00,1071.84,8.492,51,0.992777,24.963
2020/5/18 13:00,1417.37,9.303,62,0.993568,22.463
2020/5/18 14:00,1316.4,9.095,74,0.993667,21.763
2020/5/18 15:00,891.506,7.968,72,0.993173,21.863
2020/5/18 16:00,514.88,6.663,72,0.991594,22.063
2020/5/18 17:00,420.944,6.258,72,0.991495,22.263
2020/5/18 18:00,252.176,5.339,65,0.992483,22.263
2020/5/18 19:00,126.003,4.409,73,0.99347,22.263
2020/5/18 20:00,166.787,4.745,63,0.995246,22.363
2020/5/18 21:00,301.353,5.615,65,0.998208,22.163
2020/5/18 22:00,182.56,4.874,69,0.996332,22.363
2020/5/18 23:00,5.2607,3.094,12,0.995641,22.263
2020/5/19 0:00,222.006,5.151,334,0.995839,21.363
2020/5/19 1:00,277.263,5.467,349,0.997123,20.663
2020/5/19 2:00,275.174,5.457,1,0.995248,20.463
2020/5/19 3:00,224.446,5.161,16,0.995643,20.663
2020/5/19 4:00,172.201,4.785,29,0.993569,20.963
2020/5/19 5:00,145.88,4.567,17,0.994951,21.163
2020/5/19 6:00,93.3579,4.132,6,0.994556,21.263
2020/5/19 7:00,54.2094,3.697,330,0.994063,21.363
2020/5/19 8:00,0,1.997,342,0.994555,21.963
2020/5/19 9:00,0,2.432,36,0.995739,22.963
2020/5/19 10:00,0,2.689,87,0.994949,24.063
2020/5/19 11:00,158.128,4.686,97,0.993468,24.263
2020/5/19 12:00,211.61,5.111,88,0.992974,24.363
2020/5/19 13:00,309.503,5.685,94,0.994652,24.463
2020/5/19 14:00,452.532,6.406,93,0.99327,24.263
2020/5/19 15:00,804.31,7.711,101,0.992185,23.863
2020/5/19 16:00,705.898,7.395,107,0.991691,23.563
2020/5/19 17:00,586.411,6.98,105,0.992284,23.363
2020/5/19 18:00,832.424,7.8,103,0.992283,23.763
2020/5/19 19:00,1123.51,8.621,100,0.992283,24.163
2020/5/19 20:00,812.965,7.741,106,0.992481,24.263
2020/5/19 21:00,897.911,8.008,114,0.994455,24.163
2020/5/19 22:00,1196.47,8.809,119,0.99327,24.163
2020/5/19 23:00,1212.48,8.848,125,0.993567,23.963
2020/5/20 0:00,987.993,8.265,132,0.99179,23.863
2020/5/20 1:00,498.664,6.604,147,0.993369,24.063
2020/5/20 2:00,316.341,5.724,155,0.993073,24.163
2020/5/20 3:00,296.886,5.615,155,0.991691,24.363
2020/5/20 4:00,348.114,5.912,153,0.991494,23.763
2020/5/20 5:00,244.118,5.299,136,0.991593,23.263
2020/5/20 6:00,338.647,5.853,145,0.991889,23.313
2020/5/20 7:00,450.947,6.396,137,0.992087,23.363
2020/5/20 8:00,674.515,7.296,143,0.990408,23.563
2020/5/20 9:00,549.654,6.831,139,0.990408,24.063
2020/5/20 10:00,536.747,6.782,145,0.992085,25.463
2020/5/20 11:00,1917.19,10.361,123,0.990506,25.063
2020/5/20 12:00,2611.59,12.12,123,0.990112,23.963
2020/5/20 13:00,2321.99,11.29,125,0.991395,23.863
2020/5/20 14:00,2221.56,11.033,124,0.991592,23.863
2020/5/20 15:00,2280.13,11.171,122,0.990605,23.863
2020/5/20 16:00,2191.11,10.974,122,0.988729,23.863
2020/5/20 17:00,2243.26,11.092,124,0.988828,23.863
2020/5/20 18:00,2129.69,10.835,126,0.989618,24.163
2020/5/20 19:00,2020.53,10.588,125,0.990407,24.463
2020/5/20 20:00,2029.37,10.608,126,0.991198,24.463
2020/5/20 21:00,2307.88,11.26,124,0.99179,24.563
2020/5/20 22:00,2310.07,11.26,130,0.993369,24.763
2020/5/20 23:00,2161.31,10.895,138,0.994553,24.663
2020/5/21 0:00,2331.13,11.32,145,0.992678,24.563
2020/5/21 1:00,2031.92,10.608,150,0.992875,24.463
2020/5/21 2:00,1484.29,9.461,153,0.993468,24.563
2020/5/21 3:00,1366.94,9.224,152,0.993764,24.563
2020/5/21 4:00,1418.45,9.333,149,0.991691,24.563
2020/5/21 5:00,906.614,8.047,150,0.991888,24.563
2020/5/21 6:00,841.292,7.84,152,0.990407,24.513
2020/5/21 7:00,775.627,7.632,147,0.989025,24.463
2020/5/21 8:00,572.329,6.93,152,0.991987,24.663
2020/5/21 9:00,713.056,7.425,143,0.99327,25.063
2020/5/21 10:00,793.018,7.682,126,0.99317,25.263
2020/5/21 11:00,1112.49,8.601,117,0.991888,24.963
2020/5/21 12:00,2313.7,11.27,119,0.99179,24.263
2020/5/21 13:00,2129.92,10.825,115,0.992283,24.063
2020/5/21 14:00,2290.98,11.201,112,0.992086,23.963
2020/5/21 15:00,2248.03,11.092,112,0.992382,23.863
2020/5/21 16:00,2121.51,10.806,116,0.991395,23.963
2020/5/21 17:00,1729.53,9.945,119,0.991691,23.963
2020/5/21 18:00,1537.2,9.57,109,0.990704,24.313
2020/5/21 19:00,1339.9,9.184,110,0.989618,24.663
2020/5/21 20:00,989.065,8.265,122,0.993468,24.063
2020/5/21 21:00,577.136,6.94,122,0.993271,23.663
2020/5/21 22:00,211.493,5.101,117,0.992876,22.463
2020/5/21 23:00,352.431,5.922,115,0.99416,22.263
2020/5/22 0:00,420.953,6.258,114,0.993963,22.763
2020/5/22 1:00,517.652,6.683,126,0.99337,23.663
2020/5/22 2:00,807.777,7.701,132,0.994259,22.063
2020/5/22 3:00,1193.54,8.789,140,0.995442,23.563
2020/5/22 4:00,1554.91,9.599,144,0.992481,24.263
2020/5/22 5:00,1070.24,8.482,149,0.992283,24.363
2020/5/22 6:00,1030.66,8.383,133,0.991691,24.513
2020/5/22 7:00,995.5,8.294,127,0.991098,24.663
2020/5/22 8:00,921.387,8.097,125,0.991888,24.863
2020/5/22 9:00,1012.24,8.334,126,0.993468,24.963
2020/5/22 10:00,1500.7,9.491,124,0.994849,24.963
2020/5/22 11:00,1052.52,8.433,115,0.994751,24.663
2020/5/22 12:00,1191.14,8.799,108,0.99327,24.563
2020/5/22 13:00,1157.13,8.71,108,0.993369,24.363
2020/5/22 14:00,1514.88,9.52,111,0.991888,24.163
2020/5/22 15:00,1387.76,9.263,116,0.992875,24.063
2020/5/22 16:00,1138.24,8.66,118,0.99179,24.063
2020/5/22 17:00,991.106,8.275,124,0.991,24.063
2020/5/22 18:00,1270.46,9.006,111,0.99179,24.213
2020/5/22 19:00,1624.7,9.738,117,0.992579,24.363
2020/5/22 20:00,1216.51,8.858,121,0.994752,24.263
2020/5/22 21:00,1227.98,8.888,123,0.994258,24.263
2020/5/22 22:00,1216.51,8.858,125,0.994653,24.263
2020/5/22 23:00,1106.75,8.571,121,0.995146,24.263
2020/5/23 0:00,1949.12,10.41,120,0.994752,24.263
2020/5/23 1:00,1817.52,10.114,128,0.994258,24.163
2020/5/23 2:00,1658.14,9.797,133,0.993665,24.063
2020/5/23 3:00,1427.99,9.342,145,0.992875,23.963
2020/5/23 4:00,1356.11,9.204,152,0.991592,24.063
2020/5/23 5:00,655.778,7.237,162,0.991395,24.163
2020/5/23 6:00,387.036,6.129,143,0.991099,24.413
2020/5/23 7:00,197.734,5.022,129,0.990802,24.663
2020/5/23 8:00,281.121,5.526,123,0.990703,24.663
2020/5/23 9:00,368.174,6.031,116,0.994158,24.763
2020/5/23 10:00,636.768,7.167,109,0.99564,24.163
2020/5/23 11:00,543.898,6.802,123,0.992875,24.263
2020/5/23 12:00,607.783,7.078,121,0.992678,24.363
2020/5/23 13:00,658.179,7.247,119,0.991987,24.463
2020/5/23 14:00,834.77,7.81,112,0.992678,24.163
2020/5/23 15:00,777.077,7.622,117,0.993073,23.963
2020/5/23 16:00,711.143,7.415,116,0.991198,23.963
2020/5/23 17:00,738.848,7.504,117,0.991691,23.863
2020/5/23 18:00,677.211,7.306,113,0.99179,24.363
2020/5/23 19:00,617.041,7.118,103,0.991986,24.863
2020/5/23 20:00,433.549,6.327,118,0.99406,24.863
2020/5/23 21:00,376.393,6.08,127,0.993862,24.863
2020/5/23 22:00,408.802,6.218,125,0.995047,24.863
2020/5/23 23:00,118.84,4.36,126,0.993961,24.763
2020/5/24 0:00,204.835,5.072,136,0.994849,24.663
2020/5/24 1:00,148.547,4.607,149,0.994751,24.563
2020/5/24 2:00,192.566,4.973,148,0.993665,24.463
2020/5/24 3:00,181.862,4.884,155,0.993566,24.463
2020/5/24 4:00,199.662,5.032,151,0.992678,24.363
2020/5/24 5:00,87.9303,4.103,147,0.99327,24.263
2020/5/24 6:00,20.6378,3.292,144,0.992975,23.563
2020/5/24 7:00,0,2.481,148,0.99258,22.863
2020/5/24 8:00,0,2.916,149,0.993271,23.463
2020/5/24 9:00,14.2094,3.213,136,0.994455,24.163
2020/5/24 10:00,35.5494,3.48,123,0.995047,25.063
2020/5/24 11:00,290.565,5.576,123,0.994652,25.063
2020/5/24 12:00,403.514,6.199,122,0.993862,25.063
2020/5/24 13:00,802.478,7.711,118,0.992283,24.663
2020/5/24 14:00,1057.76,8.453,121,0.991691,24.163
2020/5/24 15:00,642.525,7.197,124,0.991198,24.063
2020/5/24 16:00,722.502,7.454,120,0.990605,23.863
2020/5/24 17:00,966.847,8.215,120,0.989322,23.563
2020/5/24 18:00,989.766,8.275,113,0.990309,24.013
2020/5/24 19:00,1008.48,8.324,123,0.991296,24.463
2020/5/24 20:00,1249.48,8.947,125,0.994158,24.363
2020/5/24 21:00,1022.76,8.354,137,0.993468,24.363
2020/5/24 22:00,1418.36,9.323,139,0.993764,24.263
2020/5/24 23:00,1211.63,8.848,130,0.993961,24.263
2020/5/25 0:00,1202.35,8.828,138,0.992382,24.263
2020/5/25 1:00,1326.66,9.145,148,0.992678,24.163
2020/5/25 2:00,1710.76,9.906,157,0.992777,24.063
2020/5/25 3:00,1695.68,9.876,162,0.992382,23.963
2020/5/25 4:00,1564.24,9.619,167,0.990704,23.863
2020/5/25 5:00,791.018,7.672,168,0.991296,23.863
2020/5/25 6:00,621.031,7.128,180,0.991,24.213
2020/5/25 7:00,491.814,6.584,169,0.990703,24.563
2020/5/25 8:00,518.444,6.703,157,0.990999,25.163
2020/5/25 9:00,485.206,6.564,152,0.990802,25.763
2020/5/25 10:00,629.863,7.167,141,0.993072,26.163
2020/5/25 11:00,1545.64,9.599,126,0.9909,25.763
2020/5/25 12:00,2347.79,11.379,120,0.990308,24.763
2020/5/25 13:00,2644.62,12.249,125,0.989815,24.263
2020/5/25 14:00,2787.6,12.901,128,0.98942,24.563
2020/5/25 15:00,2864.28,13.297,132,0.989519,24.363
2020/5/25 16:00,2859.85,13.267,136,0.987545,24.463
2020/5/25 17:00,2926.34,13.821,138,0.987249,24.463
2020/5/25 18:00,2760.77,12.793,140,0.98784,25.013
2020/5/25 19:00,2480.22,11.774,143,0.988432,25.563
2020/5/25 20:00,2369.82,11.448,140,0.990999,25.463
2020/5/25 21:00,2362.8,11.428,143,0.991197,25.363
2020/5/25 22:00,1339.72,9.184,150,0.991493,25.263
2020/5/25 23:00,2162.48,10.924,150,0.989025,25.163
2020/5/26 0:00,1817.17,10.143,155,0.98942,25.063
2020/5/26 1:00,2431.53,11.616,162,0.990999,24.863
2020/5/26 2:00,2490.54,11.784,163,0.991098,24.863
2020/5/26 3:00,2119.15,10.815,168,0.990506,24.763
2020/5/26 4:00,1545.37,9.599,170,0.988927,24.963
2020/5/26 5:00,1320.85,9.155,175,0.988038,25.063
2020/5/26 6:00,1221.09,8.898,163,0.988335,24.963
2020/5/26 7:00,1127.94,8.65,155,0.988631,24.863
2020/5/26 8:00,1481.25,9.471,161,0.989519,25.363
2020/5/26 9:00,1591.89,9.698,158,0.990998,26.163
2020/5/26 10:00,874.807,7.968,144,0.990307,26.763
2020/5/26 11:00,1806.55,10.123,126,0.990998,25.863
2020/5/26 12:00,2617.44,12.15,129,0.990506,25.063
2020/5/26 13:00,2653.66,12.298,132,0.988927,24.763
2020/5/26 14:00,2251.71,11.132,135,0.987149,25.063
2020/5/26 15:00,2091.71,10.766,124,0.987051,24.763
2020/5/26 16:00,2262.02,11.152,117,0.985669,24.163
2020/5/26 17:00,2405.58,11.547,114,0.986755,23.963
2020/5/26 18:00,2391.53,11.507,124,0.988137,24.563
2020/5/26 19:00,2376.18,11.468,133,0.989519,25.163
2020/5/26 20:00,2442.68,11.666,136,0.987347,25.163
2020/5/26 21:00,1177.91,8.779,151,0.990308,25.163
2020/5/26 22:00,687.872,7.345,169,0.99327,25.163
2020/5/26 23:00,343.149,5.892,182,0.991888,25.263
2020/5/27 0:00,468.347,6.485,169,0.991295,25.263
2020/5/27 1:00,393.487,6.159,143,0.992578,25.163
2020/5/27 2:00,217.285,5.151,89,0.993073,25.063
2020/5/27 3:00,647.463,7.207,82,0.992283,23.863
2020/5/27 4:00,999.604,8.294,107,0.991592,23.863
2020/5/27 5:00,1061.26,8.463,129,0.990902,24.263
2020/5/27 6:00,793.565,7.691,164,0.989519,24.763
2020/5/27 7:00,564.509,6.91,162,0.988038,25.263
2020/5/27 8:00,250.051,5.348,146,0.990999,25.463
2020/5/27 9:00,104.879,4.251,128,0.98942,24.663
2020/5/27 10:00,203.65,5.062,87,0.991495,23.263
2020/5/27 11:00,612.548,7.088,82,0.991495,22.763
2020/5/27 12:00,339.176,5.853,109,0.990014,22.463
2020/5/27 13:00,372.499,6.05,153,0.990606,22.763
2020/5/27 14:00,853.262,7.859,104,0.989916,22.163
2020/5/27 15:00,1175.8,8.749,87,0.988929,22.263
2020/5/27 16:00,496.615,6.604,106,0.987053,23.363
2020/5/27 17:00,737.132,7.513,127,0.986459,24.263
2020/5/27 18:00,794.698,7.701,123,0.988728,25.263
2020/5/27 19:00,852.148,7.889,124,0.9909,26.263
2020/5/27 20:00,430.163,6.327,131,0.992479,26.463
